"codigo";"lapso";"cod_mat";"cod_comp"
"41368";"2014-1";"T2CB13";"3802"
"41368";"2014-1";"T2DB13";"3803"
"41368";"2014-1";"T2EB13";"3804"
"41368";"2014-1";"T2FB13";"3812"
"41368";"2014-1";"T2GB13";"3813"
"41379";"2014-1";"T2AB11";"3800"
"41379";"2014-1";"T2BB11";"3801"
"41379";"2014-1";"T2CB11";"3802"
"41379";"2014-1";"T2DB11";"3803"
"41379";"2014-1";"T2EB11";"3804"
"41379";"2014-1";"T2FB11";"3812"
"41379";"2014-1";"T2GB11";"3813"
"41382";"2014-1";"T2AB15";"3800"
"41382";"2014-1";"T2BB15";"3801"
"41382";"2014-1";"T2CB15";"3802"
"41382";"2014-1";"T2DB15";"3803"
"41382";"2014-1";"T2EB15";"3804"
"41382";"2014-1";"T2FB15";"3812"
"41382";"2014-1";"T2GB15";"3813"
"41391";"2014-1";"T2AB11";"3800"
"41391";"2014-1";"T2BB11";"3801"
"41391";"2014-1";"T2CB11";"3802"
"41391";"2014-1";"T2DB11";"3803"
"41391";"2014-1";"T2EB11";"3804"
"41391";"2014-1";"T2FB11";"3812"
"41391";"2014-1";"T2GB11";"3813"
"41401";"2014-1";"T2AB15";"3800"
"41401";"2014-1";"T2BB15";"3801"
"41401";"2014-1";"T2CB15";"3802"
"41401";"2014-1";"T2DB15";"3803"
"41401";"2014-1";"T2EB15";"3804"
"41401";"2014-1";"T2FB15";"3812"
"41401";"2014-1";"T2GB15";"3813"
"41416";"2014-1";"T2AB16";"3800"
"41416";"2014-1";"T2BB16";"3801"
"41416";"2014-1";"T2CB16";"3802"
"41416";"2014-1";"T2DB16";"3803"
"41416";"2014-1";"T2EB16";"3804"
"41416";"2014-1";"T2FB16";"3812"
"41416";"2014-1";"T2GB16";"3813"
"41418";"2014-1";"T2AB15";"3800"
"41418";"2014-1";"T2BB15";"3801"
"41418";"2014-1";"T2CB15";"3802"
"41418";"2014-1";"T2DB15";"3803"
"41418";"2014-1";"T2EB15";"3804"
"41418";"2014-1";"T2FB15";"3812"
"41418";"2014-1";"T2GB15";"3813"
"41434";"2014-1";"T2AB15";"3800"
"41434";"2014-1";"T2BB15";"3801"
"41434";"2014-1";"T2CB15";"3802"
"41434";"2014-1";"T2DB15";"3803"
"41434";"2014-1";"T2EB15";"3804"
"41434";"2014-1";"T2FB15";"3812"
"41434";"2014-1";"T2GB15";"3813"
"41454";"2014-1";"T2AB15";"3800"
"41454";"2014-1";"T2BB15";"3801"
"41454";"2014-1";"T2CB15";"3802"
"41454";"2014-1";"T2DB15";"3803"
"41454";"2014-1";"T2EB15";"3804"
"41454";"2014-1";"T2FB15";"3812"
"41454";"2014-1";"T2GB15";"3813"
"41462";"2014-1";"T2AB15";"3800"
"41462";"2014-1";"T2BB15";"3801"
"41462";"2014-1";"T2CB15";"3802"
"41462";"2014-1";"T2DB15";"3803"
"41462";"2014-1";"T2EB15";"3804"
"41462";"2014-1";"T2FB15";"3812"
"41462";"2014-1";"T2GB15";"3813"
"41468";"2014-1";"T2AB15";"3800"
"41468";"2014-1";"T2BB15";"3801"
"41468";"2014-1";"T2CB15";"3802"
"41468";"2014-1";"T2DB15";"3803"
"41468";"2014-1";"T2EB15";"3804"
"41468";"2014-1";"T2FB15";"3812"
"41468";"2014-1";"T2GB15";"3813"
"41524";"2014-1";"T2AB16";"3800"
"41524";"2014-1";"T2BB16";"3801"
"41524";"2014-1";"T2CB16";"3802"
"41524";"2014-1";"T2DB16";"3803"
"41524";"2014-1";"T2EB16";"3804"
"41524";"2014-1";"T2FB16";"3812"
"41524";"2014-1";"T2GB16";"3813"
"41579";"2014-1";"T2AB11";"3800"
"41579";"2014-1";"T2BB11";"3801"
"41579";"2014-1";"T2CB11";"3802"
"41579";"2014-1";"T2DB11";"3803"
"41579";"2014-1";"T2EB11";"3804"
"41579";"2014-1";"T2FB11";"3812"
"41579";"2014-1";"T2GB11";"3813"
"41581";"2014-1";"T2AB16";"3800"
"41581";"2014-1";"T2BB16";"3801"
"41581";"2014-1";"T2CB16";"3802"
"41581";"2014-1";"T2DB16";"3803"
"41581";"2014-1";"T2EB16";"3804"
"41581";"2014-1";"T2FB16";"3812"
"41581";"2014-1";"T2GB16";"3813"
"41603";"2014-1";"T2AB15";"3800"
"41603";"2014-1";"T2BB15";"3801"
"41603";"2014-1";"T2CB15";"3802"
"41603";"2014-1";"T2DB15";"3803"
"41603";"2014-1";"T2EB15";"3804"
"41603";"2014-1";"T2FB15";"3812"
"41603";"2014-1";"T2GB15";"3813"
"41666";"2014-1";"T2AB16";"3800"
"41666";"2014-1";"T2BB16";"3801"
"41666";"2014-1";"T2CB16";"3802"
"41666";"2014-1";"T2DB16";"3803"
"41666";"2014-1";"T2EB16";"3804"
"41666";"2014-1";"T2FB16";"3812"
"41666";"2014-1";"T2GB16";"3813"
"41681";"2014-1";"T2AB15";"3800"
"41681";"2014-1";"T2BB15";"3801"
"41681";"2014-1";"T2CB15";"3802"
"41681";"2014-1";"T2DB15";"3803"
"41681";"2014-1";"T2EB15";"3804"
"41681";"2014-1";"T2FB15";"3812"
"41681";"2014-1";"T2GB15";"3813"
"41685";"2014-1";"T2AB15";"3800"
"41685";"2014-1";"T2BB15";"3801"
"41685";"2014-1";"T2CB15";"3802"
"41685";"2014-1";"T2DB15";"3803"
"41685";"2014-1";"T2EB15";"3804"
"41685";"2014-1";"T2FB15";"3812"
"41685";"2014-1";"T2GB15";"3813"
"41691";"2014-1";"T2AB16";"3800"
"41691";"2014-1";"T2BB16";"3801"
"41691";"2014-1";"T2CB16";"3802"
"41691";"2014-1";"T2DB16";"3803"
"41691";"2014-1";"T2EB16";"3804"
"41691";"2014-1";"T2FB16";"3812"
"41691";"2014-1";"T2GB16";"3813"
"41711";"2014-1";"T2AB11";"3800"
"41711";"2014-1";"T2BB11";"3801"
"41711";"2014-1";"T2CB11";"3802"
"41711";"2014-1";"T2DB11";"3803"
"41711";"2014-1";"T2EB11";"3804"
"41711";"2014-1";"T2FB11";"3812"
"41722";"2014-1";"T2AB13";"3800"
"41722";"2014-1";"T2BB13";"3801"
"41722";"2014-1";"T2CB13";"3802"
"41722";"2014-1";"T2DB13";"3803"
"41722";"2014-1";"T2EB13";"3804"
"41722";"2014-1";"T2FB13";"3812"
"41722";"2014-1";"T2GB13";"3813"
"41748";"2014-1";"T2AB12";"3800"
"41748";"2014-1";"T2BB12";"3801"
"41748";"2014-1";"T2CB12";"3802"
"41748";"2014-1";"T2DB12";"3803"
"41748";"2014-1";"T2EB12";"3804"
"41748";"2014-1";"T2FB12";"3812"
"41748";"2014-1";"T2GB12";"3813"
"41775";"2014-1";"T2AB12";"3800"
"41775";"2014-1";"T2BB12";"3801"
"41775";"2014-1";"T2CB12";"3802"
"41775";"2014-1";"T2DB12";"3803"
"41775";"2014-1";"T2EB12";"3804"
"41775";"2014-1";"T2FB12";"3812"
"41775";"2014-1";"T2GB12";"3813"
"41776";"2014-1";"T2AB12";"3800"
"41776";"2014-1";"T2BB12";"3801"
"41776";"2014-1";"T2CB12";"3802"
"41776";"2014-1";"T2DB12";"3803"
"41776";"2014-1";"T2EB12";"3804"
"41776";"2014-1";"T2FB12";"3812"
"41776";"2014-1";"T2GB12";"3813"
"41781";"2014-1";"T2AB15";"3800"
"41781";"2014-1";"T2BB15";"3801"
"41781";"2014-1";"T2CB15";"3802"
"41781";"2014-1";"T2DB15";"3803"
"41781";"2014-1";"T2EB15";"3804"
"41781";"2014-1";"T2FB15";"3812"
"41781";"2014-1";"T2GB15";"3813"
"41786";"2014-1";"T2AB12";"3800"
"41786";"2014-1";"T2BB12";"3801"
"41786";"2014-1";"T2CB12";"3802"
"41786";"2014-1";"T2DB12";"3803"
"41786";"2014-1";"T2EB12";"3804"
"41786";"2014-1";"T2FB12";"3812"
"41786";"2014-1";"T2GB12";"3813"
"41821";"2014-1";"T2AB12";"3800"
"41821";"2014-1";"T2BB12";"3801"
"41821";"2014-1";"T2CB12";"3802"
"41821";"2014-1";"T2DB12";"3803"
"41821";"2014-1";"T2EB12";"3804"
"41821";"2014-1";"T2FB12";"3812"
"41821";"2014-1";"T2GB12";"3813"
"41840";"2014-1";"T2AB14";"3800"
"41840";"2014-1";"T2BB14";"3801"
"41840";"2014-1";"T2CB14";"3802"
"41840";"2014-1";"T2DB14";"3803"
"41840";"2014-1";"T2EB14";"3804"
"41840";"2014-1";"T2FB14";"3812"
"41840";"2014-1";"T2GB14";"3813"
"41913";"2014-1";"T2AB12";"3800"
"41913";"2014-1";"T2BB12";"3801"
"41913";"2014-1";"T2CB12";"3802"
"41913";"2014-1";"T2DB12";"3803"
"41913";"2014-1";"T2EB12";"3804"
"41913";"2014-1";"T2FB12";"3812"
"41913";"2014-1";"T2GB12";"3813"
"41918";"2014-1";"T2AB14";"3800"
"41918";"2014-1";"T2BB14";"3801"
"41918";"2014-1";"T2CB14";"3802"
"41918";"2014-1";"T2DB14";"3803"
"41918";"2014-1";"T2EB14";"3804"
"41918";"2014-1";"T2FB14";"3812"
"41918";"2014-1";"T2GB14";"3813"
"41995";"2014-1";"T2AB12";"3800"
"41995";"2014-1";"T2BB12";"3801"
"41995";"2014-1";"T2CB12";"3802"
"41995";"2014-1";"T2DB12";"3803"
"41995";"2014-1";"T2EB12";"3804"
"41995";"2014-1";"T2FB12";"3812"
"41995";"2014-1";"T2GB12";"3813"
"41999";"2014-1";"T2AB14";"3800"
"41999";"2014-1";"T2BB14";"3801"
"41999";"2014-1";"T2CB14";"3802"
"41999";"2014-1";"T2DB14";"3803"
"41999";"2014-1";"T2EB14";"3804"
"41999";"2014-1";"T2FB14";"3812"
"41999";"2014-1";"T2GB14";"3813"
"42015";"2014-1";"T2AB14";"3800"
"42015";"2014-1";"T2BB14";"3801"
"42015";"2014-1";"T2CB14";"3802"
"42015";"2014-1";"T2DB14";"3803"
"42015";"2014-1";"T2EB14";"3804"
"42015";"2014-1";"T2FB14";"3812"
"42015";"2014-1";"T2GB14";"3813"
"42031";"2014-1";"T2AB12";"3800"
"42031";"2014-1";"T2BB12";"3801"
"42031";"2014-1";"T2CB12";"3802"
"42031";"2014-1";"T2DB12";"3803"
"42031";"2014-1";"T2EB12";"3804"
"42031";"2014-1";"T2FB12";"3812"
"42031";"2014-1";"T2GB12";"3813"
"42032";"2014-1";"T2AB15";"3800"
"42032";"2014-1";"T2BB15";"3801"
"42032";"2014-1";"T2CB15";"3802"
"42032";"2014-1";"T2DB15";"3803"
"42032";"2014-1";"T2EB15";"3804"
"42032";"2014-1";"T2FB15";"3812"
"42032";"2014-1";"T2GB15";"3813"
"42087";"2014-1";"T2AB16";"3800"
"42087";"2014-1";"T2BB16";"3801"
"42087";"2014-1";"T2CB16";"3802"
"42087";"2014-1";"T2DB16";"3803"
"42087";"2014-1";"T2EB16";"3804"
"42087";"2014-1";"T2FB16";"3812"
"42087";"2014-1";"T2GB16";"3813"
"42103";"2014-1";"T2AB14";"3800"
"42103";"2014-1";"T2BB14";"3801"
"42103";"2014-1";"T2CB14";"3802"
"42103";"2014-1";"T2DB14";"3803"
"42103";"2014-1";"T2EB14";"3804"
"42103";"2014-1";"T2FB14";"3812"
"42103";"2014-1";"T2GB14";"3813"
"42112";"2014-1";"T2AB13";"3800"
"42112";"2014-1";"T2BB13";"3801"
"42112";"2014-1";"T2CB13";"3802"
"42112";"2014-1";"T2DB13";"3803"
"42112";"2014-1";"T2EB13";"3804"
"42112";"2014-1";"T2FB13";"3812"
"42112";"2014-1";"T2GB13";"3813"
"42131";"2014-1";"T2AB12";"3800"
"42131";"2014-1";"T2BB12";"3801"
"42131";"2014-1";"T2CB12";"3802"
"42131";"2014-1";"T2DB12";"3803"
"42131";"2014-1";"T2EB12";"3804"
"42131";"2014-1";"T2FB12";"3812"
"42131";"2014-1";"T2GB12";"3813"
"42145";"2014-1";"T2AB14";"3800"
"42145";"2014-1";"T2BB14";"3801"
"42145";"2014-1";"T2CB14";"3802"
"42145";"2014-1";"T2DB14";"3803"
"42145";"2014-1";"T2EB14";"3804"
"42145";"2014-1";"T2FB14";"3812"
"42145";"2014-1";"T2GB14";"3813"
"42152";"2014-1";"T2AB14";"3800"
"42152";"2014-1";"T2BB14";"3801"
"42152";"2014-1";"T2CB14";"3802"
"42152";"2014-1";"T2DB14";"3803"
"42152";"2014-1";"T2EB14";"3804"
"42152";"2014-1";"T2FB14";"3812"
"42152";"2014-1";"T2GB14";"3813"
"42172";"2014-1";"T2AB15";"3800"
"42172";"2014-1";"T2BB15";"3801"
"42172";"2014-1";"T2CB15";"3802"
"42172";"2014-1";"T2DB15";"3803"
"42172";"2014-1";"T2EB15";"3804"
"42172";"2014-1";"T2FB15";"3812"
"42172";"2014-1";"T2GB15";"3813"
"42187";"2014-1";"T2AB13";"3800"
"42187";"2014-1";"T2BB13";"3801"
"42187";"2014-1";"T2CB13";"3802"
"42187";"2014-1";"T2DB13";"3803"
"42187";"2014-1";"T2EB13";"3804"
"42187";"2014-1";"T2FB13";"3812"
"42187";"2014-1";"T2GB13";"3813"
"42188";"2014-1";"T2AB14";"3800"
"42188";"2014-1";"T2BB14";"3801"
"42188";"2014-1";"T2CB14";"3802"
"42188";"2014-1";"T2DB14";"3803"
"42188";"2014-1";"T2EB14";"3804"
"42188";"2014-1";"T2FB14";"3812"
"42188";"2014-1";"T2GB14";"3813"
"42189";"2014-1";"T2AB14";"3800"
"42189";"2014-1";"T2BB14";"3801"
"42189";"2014-1";"T2CB14";"3802"
"42189";"2014-1";"T2DB14";"3803"
"42189";"2014-1";"T2EB14";"3804"
"42189";"2014-1";"T2FB14";"3812"
"42189";"2014-1";"T2GB14";"3813"
"42224";"2014-1";"T2AB12";"3800"
"42224";"2014-1";"T2BB12";"3801"
"42224";"2014-1";"T2CB12";"3802"
"42224";"2014-1";"T2DB12";"3803"
"42224";"2014-1";"T2EB12";"3804"
"42224";"2014-1";"T2FB12";"3812"
"42224";"2014-1";"T2GB12";"3813"
"42229";"2014-1";"T2AB15";"3800"
"42229";"2014-1";"T2BB15";"3801"
"42229";"2014-1";"T2CB15";"3802"
"42229";"2014-1";"T2DB15";"3803"
"42229";"2014-1";"T2EB15";"3804"
"42229";"2014-1";"T2FB15";"3812"
"42229";"2014-1";"T2GB15";"3813"
"42261";"2014-1";"T2AB13";"3800"
"42261";"2014-1";"T2BB13";"3801"
"42261";"2014-1";"T2CB13";"3802"
"42261";"2014-1";"T2DB13";"3803"
"42261";"2014-1";"T2EB13";"3804"
"42261";"2014-1";"T2FB13";"3812"
"42261";"2014-1";"T2GB13";"3813"
"42276";"2014-1";"T2AB14";"3800"
"42276";"2014-1";"T2BB14";"3801"
"42276";"2014-1";"T2CB14";"3802"
"42276";"2014-1";"T2DB14";"3803"
"42276";"2014-1";"T2EB14";"3804"
"42276";"2014-1";"T2FB14";"3812"
"42276";"2014-1";"T2GB14";"3813"
"42283";"2014-1";"T2AB14";"3800"
"42283";"2014-1";"T2BB14";"3801"
"42283";"2014-1";"T2CB14";"3802"
"42283";"2014-1";"T2DB14";"3803"
"42283";"2014-1";"T2EB14";"3804"
"42283";"2014-1";"T2FB14";"3812"
"42283";"2014-1";"T2GB14";"3813"
"42299";"2014-1";"T2AB14";"3800"
"42299";"2014-1";"T2BB14";"3801"
"42299";"2014-1";"T2CB14";"3802"
"42299";"2014-1";"T2DB14";"3803"
"42299";"2014-1";"T2EB14";"3804"
"42299";"2014-1";"T2FB14";"3812"
"42299";"2014-1";"T2GB14";"3813"
"42300";"2014-1";"T2AB14";"3800"
"42300";"2014-1";"T2BB14";"3801"
"42300";"2014-1";"T2CB14";"3802"
"42300";"2014-1";"T2DB14";"3803"
"42300";"2014-1";"T2EB14";"3804"
"42300";"2014-1";"T2FB14";"3812"
"42300";"2014-1";"T2GB14";"3813"
"42306";"2014-1";"T2AB14";"3800"
"42306";"2014-1";"T2BB14";"3801"
"42306";"2014-1";"T2CB14";"3802"
"42306";"2014-1";"T2DB14";"3803"
"42306";"2014-1";"T2EB14";"3804"
"42306";"2014-1";"T2FB14";"3812"
"42306";"2014-1";"T2GB14";"3813"
"42325";"2014-1";"T2AB13";"3800"
"42325";"2014-1";"T2BB13";"3801"
"42325";"2014-1";"T2CB13";"3802"
"42325";"2014-1";"T2DB13";"3803"
"42325";"2014-1";"T2EB13";"3804"
"42325";"2014-1";"T2FB13";"3812"
"42325";"2014-1";"T2GB13";"3813"
"42330";"2014-1";"T2AB14";"3800"
"42330";"2014-1";"T2BB14";"3801"
"42330";"2014-1";"T2CB14";"3802"
"42330";"2014-1";"T2DB14";"3803"
"42330";"2014-1";"T2EB14";"3804"
"42330";"2014-1";"T2FB14";"3812"
"42330";"2014-1";"T2GB14";"3813"
"42331";"2014-1";"T2AB14";"3800"
"42331";"2014-1";"T2BB14";"3801"
"42331";"2014-1";"T2CB14";"3802"
"42331";"2014-1";"T2DB14";"3803"
"42331";"2014-1";"T2EB14";"3804"
"42331";"2014-1";"T2FB14";"3812"
"42331";"2014-1";"T2GB14";"3813"
"42339";"2014-1";"T2AB13";"3800"
"42339";"2014-1";"T2BB13";"3801"
"42339";"2014-1";"T2CB13";"3802"
"42339";"2014-1";"T2DB13";"3803"
"42339";"2014-1";"T2EB13";"3804"
"42339";"2014-1";"T2FB13";"3812"
"42339";"2014-1";"T2GB13";"3813"
"42348";"2014-1";"T2AB14";"3800"
"42348";"2014-1";"T2BB14";"3801"
"42348";"2014-1";"T2CB14";"3802"
"42348";"2014-1";"T2DB14";"3803"
"42348";"2014-1";"T2EB14";"3804"
"42348";"2014-1";"T2FB14";"3812"
"42348";"2014-1";"T2GB14";"3813"
"42366";"2014-1";"T2AB11";"3800"
"42366";"2014-1";"T2BB11";"3801"
"42366";"2014-1";"T2CB11";"3802"
"42366";"2014-1";"T2DB11";"3803"
"42366";"2014-1";"T2EB11";"3804"
"42366";"2014-1";"T2FB11";"3812"
"42366";"2014-1";"T2GB11";"3813"
"42377";"2014-1";"T2AB12";"3800"
"42377";"2014-1";"T2BB12";"3801"
"42377";"2014-1";"T2CB12";"3802"
"42377";"2014-1";"T2DB12";"3803"
"42377";"2014-1";"T2EB12";"3804"
"42377";"2014-1";"T2FB12";"3812"
"42377";"2014-1";"T2GB12";"3813"
"42378";"2014-1";"T2AB15";"3800"
"42378";"2014-1";"T2BB15";"3801"
"42378";"2014-1";"T2CB15";"3802"
"42378";"2014-1";"T2DB15";"3803"
"42378";"2014-1";"T2EB15";"3804"
"42378";"2014-1";"T2FB15";"3812"
"42378";"2014-1";"T2GB15";"3813"
"42379";"2014-1";"T2AB12";"3800"
"42379";"2014-1";"T2BB12";"3801"
"42379";"2014-1";"T2CB12";"3802"
"42379";"2014-1";"T2DB12";"3803"
"42379";"2014-1";"T2EB12";"3804"
"42379";"2014-1";"T2FB12";"3812"
"42379";"2014-1";"T2GB12";"3813"
"42384";"2014-1";"T2AB13";"3800"
"42384";"2014-1";"T2BB13";"3801"
"42384";"2014-1";"T2CB13";"3802"
"42384";"2014-1";"T2DB13";"3803"
"42384";"2014-1";"T2EB13";"3804"
"42384";"2014-1";"T2FB13";"3812"
"42384";"2014-1";"T2GB13";"3813"
"42390";"2014-1";"T2AB15";"3800"
"42390";"2014-1";"T2BB15";"3801"
"42390";"2014-1";"T2CB15";"3802"
"42390";"2014-1";"T2DB15";"3803"
"42390";"2014-1";"T2EB15";"3804"
"42390";"2014-1";"T2FB15";"3812"
"42390";"2014-1";"T2GB15";"3813"
"42424";"2014-1";"T2AB15";"3800"
"42424";"2014-1";"T2BB15";"3801"
"42424";"2014-1";"T2CB15";"3802"
"42424";"2014-1";"T2DB15";"3803"
"42424";"2014-1";"T2EB15";"3804"
"42424";"2014-1";"T2FB15";"3812"
"42424";"2014-1";"T2GB15";"3813"
"42436";"2014-1";"T2AB13";"3800"
"42436";"2014-1";"T2BB13";"3801"
"42436";"2014-1";"T2CB13";"3802"
"42436";"2014-1";"T2DB13";"3803"
"42436";"2014-1";"T2EB13";"3804"
"42436";"2014-1";"T2FB13";"3812"
"42436";"2014-1";"T2GB13";"3813"
"42445";"2014-1";"T2AB15";"3800"
"42445";"2014-1";"T2BB15";"3801"
"42445";"2014-1";"T2CB15";"3802"
"42445";"2014-1";"T2DB15";"3803"
"42445";"2014-1";"T2EB15";"3804"
"42445";"2014-1";"T2FB15";"3812"
"42445";"2014-1";"T2GB15";"3813"
"42473";"2014-1";"T2AB15";"3800"
"42473";"2014-1";"T2BB15";"3801"
"42473";"2014-1";"T2CB15";"3802"
"42473";"2014-1";"T2DB15";"3803"
"42473";"2014-1";"T2EB15";"3804"
"42473";"2014-1";"T2FB15";"3812"
"42473";"2014-1";"T2GB15";"3813"
"42475";"2014-1";"T2AB15";"3800"
"42475";"2014-1";"T2BB15";"3801"
"42475";"2014-1";"T2CB15";"3802"
"42475";"2014-1";"T2DB15";"3803"
"42475";"2014-1";"T2EB15";"3804"
"42475";"2014-1";"T2FB15";"3812"
"42475";"2014-1";"T2GB15";"3813"
"42477";"2014-1";"T2AB15";"3800"
"42477";"2014-1";"T2BB15";"3801"
"42477";"2014-1";"T2CB15";"3802"
"42477";"2014-1";"T2DB15";"3803"
"42477";"2014-1";"T2EB15";"3804"
"42477";"2014-1";"T2FB15";"3812"
"42477";"2014-1";"T2GB15";"3813"
"42480";"2014-1";"T2AB16";"3800"
"42480";"2014-1";"T2BB16";"3801"
"42480";"2014-1";"T2CB16";"3802"
"42480";"2014-1";"T2DB16";"3803"
"42480";"2014-1";"T2EB16";"3804"
"42480";"2014-1";"T2FB16";"3812"
"42480";"2014-1";"T2GB16";"3813"
"42488";"2014-1";"T2AB12";"3800"
"42488";"2014-1";"T2BB12";"3801"
"42488";"2014-1";"T2CB12";"3802"
"42488";"2014-1";"T2DB12";"3803"
"42488";"2014-1";"T2EB12";"3804"
"42488";"2014-1";"T2FB12";"3812"
"42488";"2014-1";"T2GB12";"3813"
"42501";"2014-1";"T2AB15";"3800"
"42501";"2014-1";"T2BB15";"3801"
"42501";"2014-1";"T2CB15";"3802"
"42501";"2014-1";"T2DB15";"3803"
"42501";"2014-1";"T2EB15";"3804"
"42501";"2014-1";"T2FB15";"3812"
"42501";"2014-1";"T2GB15";"3813"
"42502";"2014-1";"T2AB15";"3800"
"42502";"2014-1";"T2BB15";"3801"
"42502";"2014-1";"T2CB15";"3802"
"42502";"2014-1";"T2DB15";"3803"
"42502";"2014-1";"T2EB15";"3804"
"42502";"2014-1";"T2FB15";"3812"
"42502";"2014-1";"T2GB15";"3813"
"42552";"2014-1";"T2AB15";"3800"
"42552";"2014-1";"T2BB15";"3801"
"42552";"2014-1";"T2CB15";"3802"
"42552";"2014-1";"T2DB15";"3803"
"42552";"2014-1";"T2EB15";"3804"
"42552";"2014-1";"T2FB15";"3812"
"42552";"2014-1";"T2GB15";"3813"
"42603";"2014-1";"T2AB13";"3800"
"42603";"2014-1";"T2BB13";"3801"
"42603";"2014-1";"T2CB13";"3802"
"42603";"2014-1";"T2DB13";"3803"
"42603";"2014-1";"T2EB13";"3804"
"42603";"2014-1";"T2FB13";"3812"
"42603";"2014-1";"T2GB13";"3813"
"42633";"2014-1";"T2AB13";"3800"
"42633";"2014-1";"T2BB13";"3801"
"42633";"2014-1";"T2CB13";"3802"
"42633";"2014-1";"T2DB13";"3803"
"42633";"2014-1";"T2EB13";"3804"
"42633";"2014-1";"T2FB13";"3812"
"42633";"2014-1";"T2GB13";"3813"
"42634";"2014-1";"T2AB11";"3800"
"42634";"2014-1";"T2BB11";"3801"
"42634";"2014-1";"T2CB11";"3802"
"42634";"2014-1";"T2DB11";"3803"
"42634";"2014-1";"T2EB11";"3804"
"42634";"2014-1";"T2FB11";"3812"
"42634";"2014-1";"T2GB11";"3813"
"42635";"2014-1";"T2AB11";"3800"
"42635";"2014-1";"T2BB11";"3801"
"42635";"2014-1";"T2CB11";"3802"
"42635";"2014-1";"T2DB11";"3803"
"42635";"2014-1";"T2EB11";"3804"
"42635";"2014-1";"T2FB11";"3812"
"42635";"2014-1";"T2GB11";"3813"
"42636";"2014-1";"T2AB11";"3800"
"42636";"2014-1";"T2BB11";"3801"
"42636";"2014-1";"T2CB11";"3802"
"42636";"2014-1";"T2DB11";"3803"
"42636";"2014-1";"T2EB11";"3804"
"42636";"2014-1";"T2FB11";"3812"
"42636";"2014-1";"T2GB11";"3813"
"42637";"2014-1";"T2AB11";"3800"
"42637";"2014-1";"T2BB11";"3801"
"42637";"2014-1";"T2CB11";"3802"
"42637";"2014-1";"T2DB11";"3803"
"42637";"2014-1";"T2EB11";"3804"
"42637";"2014-1";"T2FB11";"3812"
"42637";"2014-1";"T2GB11";"3813"
"42638";"2014-1";"T2AB16";"3800"
"42638";"2014-1";"T2BB16";"3801"
"42638";"2014-1";"T2CB16";"3802"
"42638";"2014-1";"T2DB16";"3803"
"42638";"2014-1";"T2EB16";"3804"
"42638";"2014-1";"T2FB16";"3812"
"42638";"2014-1";"T2GB16";"3813"
"42640";"2014-1";"T2AB16";"3800"
"42640";"2014-1";"T2BB16";"3801"
"42640";"2014-1";"T2CB16";"3802"
"42640";"2014-1";"T2DB16";"3803"
"42640";"2014-1";"T2EB16";"3804"
"42640";"2014-1";"T2FB16";"3812"
"42640";"2014-1";"T2GB16";"3813"
"42643";"2014-1";"T2AB13";"3800"
"42643";"2014-1";"T2BB13";"3801"
"42643";"2014-1";"T2CB13";"3802"
"42643";"2014-1";"T2DB13";"3803"
"42643";"2014-1";"T2EB13";"3804"
"42643";"2014-1";"T2FB13";"3812"
"42643";"2014-1";"T2GB13";"3813"
"42644";"2014-1";"T2AB16";"3800"
"42644";"2014-1";"T2BB16";"3801"
"42644";"2014-1";"T2CB16";"3802"
"42644";"2014-1";"T2DB16";"3803"
"42644";"2014-1";"T2EB16";"3804"
"42644";"2014-1";"T2FB16";"3812"
"42644";"2014-1";"T2GB16";"3813"
"42645";"2014-1";"T2AB12";"3800"
"42645";"2014-1";"T2BB12";"3801"
"42645";"2014-1";"T2CB12";"3802"
"42645";"2014-1";"T2DB12";"3803"
"42645";"2014-1";"T2EB12";"3804"
"42645";"2014-1";"T2FB12";"3812"
"42645";"2014-1";"T2GB12";"3813"
"42648";"2014-1";"T2AB12";"3800"
"42648";"2014-1";"T2BB12";"3801"
"42648";"2014-1";"T2CB12";"3802"
"42648";"2014-1";"T2DB12";"3803"
"42648";"2014-1";"T2EB12";"3804"
"42648";"2014-1";"T2FB12";"3812"
"42648";"2014-1";"T2GB12";"3813"
"42649";"2014-1";"T2AB12";"3800"
"42649";"2014-1";"T2BB12";"3801"
"42649";"2014-1";"T2CB12";"3802"
"42649";"2014-1";"T2DB12";"3803"
"42649";"2014-1";"T2EB12";"3804"
"42649";"2014-1";"T2FB12";"3812"
"42649";"2014-1";"T2GB12";"3813"
"42651";"2014-1";"T2AB14";"3800"
"42651";"2014-1";"T2BB14";"3801"
"42651";"2014-1";"T2CB14";"3802"
"42651";"2014-1";"T2DB14";"3803"
"42651";"2014-1";"T2EB14";"3804"
"42651";"2014-1";"T2FB14";"3812"
"42651";"2014-1";"T2GB14";"3813"
"42654";"2014-1";"T2AB15";"3800"
"42654";"2014-1";"T2BB15";"3801"
"42654";"2014-1";"T2CB15";"3802"
"42654";"2014-1";"T2DB15";"3803"
"42654";"2014-1";"T2EB15";"3804"
"42654";"2014-1";"T2FB15";"3812"
"42657";"2014-1";"T2AB16";"3800"
"42657";"2014-1";"T2BB16";"3801"
"42657";"2014-1";"T2CB16";"3802"
"42657";"2014-1";"T2DB16";"3803"
"42657";"2014-1";"T2EB16";"3804"
"42657";"2014-1";"T2FB16";"3812"
"42657";"2014-1";"T2GB16";"3813"
"42658";"2014-1";"T2AB14";"3800"
"42658";"2014-1";"T2BB14";"3801"
